table,row_key,column,v1_1_value,gold_v2_value,note
per_case_outcomes.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|repeat_idx=2|case_id=case-020,passed,0,1,
per_case_outcomes.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|repeat_idx=2|case_id=case-021,expected_category,billing,general,
per_case_outcomes.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|repeat_idx=2|case_id=case-021,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|repeat_idx=2|case_id=case-021,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|repeat_idx=2|case_id=case-051,expected_category,general,billing,
per_case_outcomes.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|repeat_idx=2|case_id=case-051,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|repeat_idx=2|case_id=case-051,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|repeat_idx=2|case_id=case-054,expected_category,account,technical,
per_case_outcomes.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|repeat_idx=2|case_id=case-054,category_match,0,1,
per_case_outcomes.csv,exp_id=e1_v2b|run_id=e1_v2b_20260915T153711Z|prompt_version=v2b|repeat_idx=2|case_id=case-054,passed,0,1,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=0|case_id=case-015,expected_category,account,technical,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=0|case_id=case-015,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=0|case_id=case-015,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=0|case_id=case-020,expected_category,general,billing,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=0|case_id=case-020,category_match,0,1,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=0|case_id=case-020,passed,0,1,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=0|case_id=case-021,expected_category,billing,general,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=0|case_id=case-021,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=0|case_id=case-021,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=0|case_id=case-051,expected_category,general,billing,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=0|case_id=case-051,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=0|case_id=case-051,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=0|case_id=case-054,expected_category,account,technical,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=0|case_id=case-054,category_match,0,1,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=0|case_id=case-054,passed,0,1,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=1|case_id=case-015,expected_category,account,technical,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=1|case_id=case-015,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=1|case_id=case-015,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=1|case_id=case-020,expected_category,general,billing,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=1|case_id=case-020,category_match,0,1,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=1|case_id=case-020,passed,0,1,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=1|case_id=case-021,expected_category,billing,general,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=1|case_id=case-021,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=1|case_id=case-021,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=1|case_id=case-051,expected_category,general,billing,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=1|case_id=case-051,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=1|case_id=case-051,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=1|case_id=case-054,expected_category,account,technical,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=1|case_id=case-054,category_match,0,1,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=1|case_id=case-054,passed,0,1,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=2|case_id=case-015,expected_category,account,technical,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=2|case_id=case-015,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=2|case_id=case-015,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=2|case_id=case-020,expected_category,general,billing,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=2|case_id=case-020,category_match,0,1,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=2|case_id=case-020,passed,0,1,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=2|case_id=case-021,expected_category,billing,general,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=2|case_id=case-021,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=2|case_id=case-021,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=2|case_id=case-051,expected_category,general,billing,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=2|case_id=case-051,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=2|case_id=case-051,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=2|case_id=case-054,expected_category,account,technical,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=2|case_id=case-054,category_match,0,1,
per_case_outcomes.csv,exp_id=e1_v2c|run_id=e1_v2c_20260915T154039Z|prompt_version=v2c|repeat_idx=2|case_id=case-054,passed,0,1,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=0|case_id=case-015,expected_category,account,technical,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=0|case_id=case-015,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=0|case_id=case-015,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=0|case_id=case-020,expected_category,general,billing,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=0|case_id=case-020,category_match,0,1,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=0|case_id=case-020,passed,0,1,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=0|case_id=case-021,expected_category,billing,general,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=0|case_id=case-021,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=0|case_id=case-021,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=0|case_id=case-051,expected_category,general,billing,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=0|case_id=case-051,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=0|case_id=case-051,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=0|case_id=case-054,expected_category,account,technical,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=0|case_id=case-054,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=0|case_id=case-054,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|case_id=case-015,expected_category,account,technical,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|case_id=case-015,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|case_id=case-015,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|case_id=case-020,expected_category,general,billing,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|case_id=case-020,category_match,0,1,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|case_id=case-020,passed,0,1,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|case_id=case-021,expected_category,billing,general,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|case_id=case-021,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|case_id=case-021,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|case_id=case-051,expected_category,general,billing,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|case_id=case-051,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|case_id=case-051,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|case_id=case-054,expected_category,account,technical,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|case_id=case-054,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=1|case_id=case-054,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|case_id=case-015,expected_category,account,technical,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|case_id=case-015,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|case_id=case-015,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|case_id=case-020,expected_category,general,billing,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|case_id=case-020,category_match,0,1,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|case_id=case-020,passed,0,1,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|case_id=case-021,expected_category,billing,general,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|case_id=case-021,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|case_id=case-021,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|case_id=case-051,expected_category,general,billing,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|case_id=case-051,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|case_id=case-051,passed,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|case_id=case-054,expected_category,account,technical,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|case_id=case-054,category_match,1,0,
per_case_outcomes.csv,exp_id=e1_v2d|run_id=e1_v2d_20260915T154407Z|prompt_version=v2d|repeat_idx=2|case_id=case-054,passed,1,0,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=0|metric=category_match|method=clopper_pearson,k,64,61,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=0|metric=category_match|method=clopper_pearson,estimate,0.914286,0.871429,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=0|metric=category_match|method=clopper_pearson,ci_low,0.822714,0.769912,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=0|metric=category_match|method=clopper_pearson,ci_high,0.967892,0.939487,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=0|metric=category_match|method=wilson,k,64,61,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=0|metric=category_match|method=wilson,estimate,0.914286,0.871429,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=0|metric=category_match|method=wilson,ci_low,0.825343,0.773352,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=0|metric=category_match|method=wilson,ci_high,0.960123,0.930859,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=0|metric=passed|method=clopper_pearson,k,64,61,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=0|metric=passed|method=clopper_pearson,estimate,0.914286,0.871429,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=0|metric=passed|method=clopper_pearson,ci_low,0.822714,0.769912,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=0|metric=passed|method=clopper_pearson,ci_high,0.967892,0.939487,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=0|metric=passed|method=wilson,k,64,61,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=0|metric=passed|method=wilson,estimate,0.914286,0.871429,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=0|metric=passed|method=wilson,ci_low,0.825343,0.773352,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=0|metric=passed|method=wilson,ci_high,0.960123,0.930859,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=1|metric=category_match|method=clopper_pearson,k,64,61,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=1|metric=category_match|method=clopper_pearson,estimate,0.914286,0.871429,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=1|metric=category_match|method=clopper_pearson,ci_low,0.822714,0.769912,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=1|metric=category_match|method=clopper_pearson,ci_high,0.967892,0.939487,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=1|metric=category_match|method=wilson,k,64,61,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=1|metric=category_match|method=wilson,estimate,0.914286,0.871429,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=1|metric=category_match|method=wilson,ci_low,0.825343,0.773352,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=1|metric=category_match|method=wilson,ci_high,0.960123,0.930859,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=1|metric=passed|method=clopper_pearson,k,64,61,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=1|metric=passed|method=clopper_pearson,estimate,0.914286,0.871429,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=1|metric=passed|method=clopper_pearson,ci_low,0.822714,0.769912,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=1|metric=passed|method=clopper_pearson,ci_high,0.967892,0.939487,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=1|metric=passed|method=wilson,k,64,61,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=1|metric=passed|method=wilson,estimate,0.914286,0.871429,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=1|metric=passed|method=wilson,ci_low,0.825343,0.773352,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=1|metric=passed|method=wilson,ci_high,0.960123,0.930859,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=2|metric=category_match|method=clopper_pearson,k,64,61,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=2|metric=category_match|method=clopper_pearson,estimate,0.914286,0.871429,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=2|metric=category_match|method=clopper_pearson,ci_low,0.822714,0.769912,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=2|metric=category_match|method=clopper_pearson,ci_high,0.967892,0.939487,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=2|metric=category_match|method=wilson,k,64,61,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=2|metric=category_match|method=wilson,estimate,0.914286,0.871429,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=2|metric=category_match|method=wilson,ci_low,0.825343,0.773352,
rates_by_run.csv,exp_id=e0_noise|run_id=e0_noise_20260914T115913Z|prompt_version=v1|repeat_idx=2|metric=category_match|method=wilson,ci_high,0.960123,0.930859,
